Class Name,API Name,Number of Input Parameter,Input Parameter Types,List of Methods Invoked
Lcom/android/server/notification/NotificationManagerService,setNotificationsShownFromListener,3,"[<Application,Lcom/android/server/notification/NotificationManagerService$12>, <Application,Landroid/service/notification/INotificationListener>, <Application,[Ljava/lang/String>]","['restoreCallingIdentity', 'd', 'access$1000', 'maybeRecordInterruptionLocked', 'isCurrentProfile', '<init>', 'isSeen', 'checkServiceTokenLocked', 'reportSeen', 'setSeen', 'get', 'clearCallingIdentity', 'access$2300', 'toString', 'getUserId', 'append']"
Lcom/android/server/notification/NotificationManagerService,setOnNotificationPostedTrimFromListener,3,"[<Application,Lcom/android/server/notification/NotificationManagerService$12>, <Application,Landroid/service/notification/INotificationListener>, <Primordial,I>]","['checkServiceTokenLocked', 'access$1000', 'setOnNotificationPostedTrimLocked']"
Lcom/android/server/notification/NotificationManagerService,setShowBadge,4,"[<Application,Lcom/android/server/notification/NotificationManagerService$12>, <Application,Ljava/lang/String>, <Primordial,I>, <Primordial,Z>]","['savePolicyFile', 'access$4100', 'setShowBadge', 'access$900']"
Lcom/android/server/notification/NotificationManagerService,setZenMode,4,"[<Application,Lcom/android/server/notification/NotificationManagerService$12>, <Primordial,I>, <Application,Landroid/net/Uri>, <Application,Ljava/lang/String>]","['setManualZenMode', 'getCallingUid', 'restoreCallingIdentity', 'enforceSystemOrSystemUI', 'clearCallingIdentity', 'getPackageManager', 'toString', '<init>', 'getContext', 'append', 'getNameForUid']"
Lcom/android/server/notification/NotificationManagerService,snoozeNotificationUntilContextFromListener,4,"[<Application,Lcom/android/server/notification/NotificationManagerService$12>, <Application,Landroid/service/notification/INotificationListener>, <Application,Ljava/lang/String>, <Application,Ljava/lang/String>]","['checkServiceTokenLocked', 'restoreCallingIdentity', 'access$1000', 'snoozeNotificationInt', 'clearCallingIdentity']"
Lcom/android/server/notification/NotificationManagerService,snoozeNotificationUntilFromListener,4,"[<Application,Lcom/android/server/notification/NotificationManagerService$12>, <Application,Landroid/service/notification/INotificationListener>, <Application,Ljava/lang/String>, <Primordial,J>]","['checkServiceTokenLocked', 'restoreCallingIdentity', 'access$1000', 'snoozeNotificationInt', 'clearCallingIdentity']"
Lcom/android/server/notification/NotificationManagerService,unregisterListener,3,"[<Application,Lcom/android/server/notification/NotificationManagerService$12>, <Application,Landroid/service/notification/INotificationListener>, <Primordial,I>]","['unregisterService', 'access$1000']"
Lcom/android/server/notification/NotificationManagerService,unsnoozeNotificationFromAssistant,3,"[<Application,Lcom/android/server/notification/NotificationManagerService$12>, <Application,Landroid/service/notification/INotificationListener>, <Application,Ljava/lang/String>]","['checkServiceTokenLocked', 'restoreCallingIdentity', 'clearCallingIdentity', 'access$1800', 'unsnoozeNotificationInt']"
Lcom/android/server/notification/NotificationManagerService,updateAutomaticZenRule,3,"[<Application,Lcom/android/server/notification/NotificationManagerService$12>, <Application,Ljava/lang/String>, <Application,Landroid/app/AutomaticZenRule>]","['getCallingUid', 'checkNotNull', 'getName', 'enforcePolicyAccess', 'getConditionId', 'updateAutomaticZenRule', 'getOwner']"
Lcom/android/server/notification/NotificationManagerService,updateNotificationChannelForPackage,4,"[<Application,Lcom/android/server/notification/NotificationManagerService$12>, <Application,Ljava/lang/String>, <Primordial,I>, <Application,Landroid/app/NotificationChannel>]","['checkNotNull', 'enforceSystemOrSystemUI', 'access$4400']"
Lcom/android/server/notification/NotificationManagerService,updateNotificationChannelFromPrivilegedListener,5,"[<Application,Lcom/android/server/notification/NotificationManagerService$12>, <Application,Landroid/service/notification/INotificationListener>, <Application,Ljava/lang/String>, <Application,Landroid/os/UserHandle>, <Application,Landroid/app/NotificationChannel>]","['checkNotNull', 'getUidForPackageAndUser', 'access$4400', 'verifyPrivilegedListener']"
Lcom/android/server/notification/NotificationManagerService,updateNotificationChannelGroupForPackage,4,"[<Application,Lcom/android/server/notification/NotificationManagerService$12>, <Application,Ljava/lang/String>, <Primordial,I>, <Application,Landroid/app/NotificationChannelGroup>]","['savePolicyFile', 'enforceSystemOrSystemUI', 'access$4300', 'access$4200']"
Lcom/android/server/notification/NotificationManagerService,updateNotificationChannelGroupFromPrivilegedListener,5,"[<Application,Lcom/android/server/notification/NotificationManagerService$12>, <Application,Landroid/service/notification/INotificationListener>, <Application,Ljava/lang/String>, <Application,Landroid/os/UserHandle>, <Application,Landroid/app/NotificationChannelGroup>]","['savePolicyFile', 'checkNotNull', 'getUidForPackageAndUser', 'access$4300', 'access$4200', 'verifyPrivilegedListener']"
Lcom/android/server/pm/UserManagerService$LifeCycle,canAddMoreManagedProfiles,4,"[<Application,Lcom/android/server/pm/UserManagerService>, <Primordial,I>, <Primordial,Z>, <Primordial,I>]","['getUserInfoLU', 'isLowRamDeviceStatic', 'checkManageUsersPermission', 'getPackageManager', 'hasSystemFeature', 'getProfiles', 'canAddMoreManagedProfiles', 'canHaveProfile']"
Lcom/android/server/pm/UserManagerService$LifeCycle,canAddMoreManagedProfiles,3,"[<Application,Lcom/android/server/pm/UserManagerService>, <Primordial,I>, <Primordial,Z>]","['size', 'getUserInfoLU', 'isLowRamDeviceStatic', 'getAliveUsersExcludingGuestsCountLU', 'checkManageUsersPermission', 'getMaxSupportedUsers', 'getPackageManager', 'hasSystemFeature', 'getMaxManagedProfiles', 'getProfiles', 'canHaveProfile']"
Lcom/android/server/pm/UserManagerService$LifeCycle,canHaveRestrictedProfile,2,"[<Application,Lcom/android/server/pm/UserManagerService>, <Primordial,I>]","['getUserInfoLU', 'checkManageUsersPermission', 'get', 'isAdmin', 'canHaveProfile']"
Lcom/android/server/pm/UserManagerService$LifeCycle,clearSeedAccountData,1,"[<Application,Lcom/android/server/pm/UserManagerService>]","['getCallingUserId', 'checkManageUsersPermission', 'getUserDataLU', 'writeUserLP', 'clearSeedAccountData']"
Lcom/android/server/pm/UserManagerService$LifeCycle,createProfileForUser,5,"[<Application,Lcom/android/server/pm/UserManagerService>, <Application,Ljava/lang/String>, <Primordial,I>, <Primordial,I>, <Application,[Ljava/lang/String>]","['createUserInternal', 'checkManageOrCreateUsersPermission']"
Lcom/android/server/pm/UserManagerService$LifeCycle,createProfileForUserEvenWhenDisallowed,5,"[<Application,Lcom/android/server/pm/UserManagerService>, <Application,Ljava/lang/String>, <Primordial,I>, <Primordial,I>, <Application,[Ljava/lang/String>]","['checkManageOrCreateUsersPermission', 'createUserInternalUnchecked']"
Lcom/android/server/pm/UserManagerService$LifeCycle,createRestrictedProfile,3,"[<Application,Lcom/android/server/pm/UserManagerService>, <Application,Ljava/lang/String>, <Primordial,I>]","['restoreCallingIdentity', 'setUserRestriction', 'getContentResolver', 'putIntForUser', 'checkManageOrCreateUsersPermission', 'clearCallingIdentity', 'createProfileForUser']"
Lcom/android/server/pm/UserManagerService$LifeCycle,createUser,3,"[<Application,Lcom/android/server/pm/UserManagerService>, <Application,Ljava/lang/String>, <Primordial,I>]","['supportsMultipleUsers', 'createUserInternal', 'set', 'w', 'checkManageOrCreateUsersPermission', 'getBoolean', 'toString', 'getInstance', 'getConfigMaxMultiUsers']"
Lcom/android/server/pm/UserManagerService$LifeCycle,evictCredentialEncryptionKey,2,"[<Application,Lcom/android/server/pm/UserManagerService>, <Primordial,I>]","['restoreCallingIdentity', 'checkManageUsersPermission', 'clearCallingIdentity', 'getDefault', 'rethrowAsRuntimeException', 'restartUserInBackground']"
Lcom/android/server/pm/UserManagerService$LifeCycle,getApplicationRestrictions,2,"[<Application,Lcom/android/server/pm/UserManagerService>, <Application,Ljava/lang/String>]","['getCallingUserId', 'getApplicationRestrictionsForUser']"
Lcom/android/server/pm/UserManagerService$LifeCycle,getApplicationRestrictionsForUser,3,"[<Application,Lcom/android/server/pm/UserManagerService>, <Application,Ljava/lang/String>, <Primordial,I>]","['getCallingUserId', 'getCallingUid', 'isSameApp', 'checkSystemOrRoot', 'readApplicationRestrictionsLAr', 'toString', '<init>', 'getUidForPackage', 'append']"
Lcom/android/server/pm/UserManagerService$LifeCycle,getBModeDefaultIcon,2,"[<Application,Lcom/android/server/pm/UserManagerService>, <Primordial,I>]","['getCallingUserId', 'convertToBitmap', 'checkManageUsersPermission', 'isBMode', '<init>', 'getUserInfoNoChecks', 'getResources', 'isPrimary', 'w', 'findCurrentBModeUser', 'toString', 'getDefaultUserIconForBMode', 'append']"
Lcom/android/server/pm/UserManagerService$LifeCycle,getCredentialOwnerProfile,2,"[<Application,Lcom/android/server/pm/UserManagerService>, <Primordial,I>]","['isSeparateProfileChallengeEnabled', 'checkManageUsersPermission', 'getProfileParentLU']"
Lcom/android/server/pm/UserManagerService$LifeCycle,getDefaultGuestRestrictions,1,"[<Application,Lcom/android/server/pm/UserManagerService>]","['checkManageUsersPermission', '<init>']"
Lcom/android/server/pm/UserManagerService$LifeCycle,getManagedProfileBadge,2,"[<Application,Lcom/android/server/pm/UserManagerService>, <Primordial,I>]","['getCallingUserId', 'getUserInfoLU', 'hasManageUsersPermission', '<init>', 'isSameProfileGroupNoChecks']"
Lcom/android/server/pm/UserManagerService$LifeCycle,getPrimaryUser,1,"[<Application,Lcom/android/server/pm/UserManagerService>]","['size', 'isPrimary', 'checkManageUsersPermission', 'get', 'valueAt']"
Lcom/android/server/pm/UserManagerService$LifeCycle,getProfileIds,3,"[<Application,Lcom/android/server/pm/UserManagerService>, <Primordial,I>, <Primordial,Z>]","['getCallingUserId', 'restoreCallingIdentity', 'getProfileIdsLU', 'checkManageOrCreateUsersPermission', 'clearCallingIdentity', 'toArray', 'toString', '<init>', 'append']"
Lcom/android/server/pm/UserManagerService$LifeCycle,getProfileParent,2,"[<Application,Lcom/android/server/pm/UserManagerService>, <Primordial,I>]","['checkManageUsersPermission', 'getProfileParentLU']"
Lcom/android/server/pm/UserManagerService$LifeCycle,getProfileParentId,2,"[<Application,Lcom/android/server/pm/UserManagerService>, <Primordial,I>]","['getProfileParentId', 'checkManageUsersPermission']"
Lcom/android/server/pm/UserManagerService$LifeCycle,getProfiles,3,"[<Application,Lcom/android/server/pm/UserManagerService>, <Primordial,I>, <Primordial,Z>]","['getProfilesLU', 'getCallingUserId', 'restoreCallingIdentity', 'checkManageOrCreateUsersPermission', 'clearCallingIdentity', 'toString', 'hasManageUsersPermission', '<init>', 'append']"
Lcom/android/server/pm/UserManagerService$LifeCycle,getSeedAccountName,1,"[<Application,Lcom/android/server/pm/UserManagerService>]","['getCallingUserId', 'checkManageUsersPermission', 'getUserDataLU']"
Lcom/android/server/pm/UserManagerService$LifeCycle,getSeedAccountOptions,1,"[<Application,Lcom/android/server/pm/UserManagerService>]","['getCallingUserId', 'checkManageUsersPermission', 'getUserDataLU']"
Lcom/android/server/pm/UserManagerService$LifeCycle,getSeedAccountType,1,"[<Application,Lcom/android/server/pm/UserManagerService>]","['getCallingUserId', 'checkManageUsersPermission', 'getUserDataLU']"
Lcom/android/server/pm/UserManagerService$LifeCycle,getUserAccount,2,"[<Application,Lcom/android/server/pm/UserManagerService>, <Primordial,I>]","['checkManageUserAndAcrossUsersFullPermission', 'get']"
Lcom/android/server/pm/UserManagerService$LifeCycle,getUserCreationTime,2,"[<Application,Lcom/android/server/pm/UserManagerService>, <Primordial,I>]","['getCallingUserId', 'getUserInfoLU', 'getProfileParentLU', '<init>']"
Lcom/android/server/pm/UserManagerService$LifeCycle,getUserHandle,2,"[<Application,Lcom/android/server/pm/UserManagerService>, <Primordial,I>]",['getUserInfoLU']
Lcom/android/server/pm/UserManagerService$LifeCycle,getUserIcon,2,"[<Application,Lcom/android/server/pm/UserManagerService>, <Primordial,I>]","['getCallingUserId', 'e', 'checkManageUsersPermission', 'w', 'toString', '<init>', 'getUserInfoNoChecks', 'open', 'append']"
Lcom/android/server/pm/UserManagerService$LifeCycle,getUserInfo,2,"[<Application,Lcom/android/server/pm/UserManagerService>, <Primordial,I>]","['getUserInfoLU', 'checkManageOrCreateUsersPermission', 'userWithName', '<init>', 'isVirtualUserId']"
Lcom/android/server/pm/UserManagerService$LifeCycle,getUserRestrictionSource,3,"[<Application,Lcom/android/server/pm/UserManagerService>, <Application,Ljava/lang/String>, <Primordial,I>]","['size', 'get', 'getUserRestrictionSource', 'getUserRestrictionSources']"
